tig00000001	NZ_CP038996.1	99.957	13956	3	3	1738346	1752298	1418592	1432547	0.0	25736
tig00000001	NZ_CP038996.1	97.400	14618	364	14	2213518	2228131	1792192	1806797	0.0	24875
tig00000001	NZ_CP038996.1	99.394	13697	51	7	1709346	1723038	1390677	1404345	0.0	24805
tig00000001	NZ_CP038996.1	99.888	13358	9	2	2552201	2565558	2164570	2177921	0.0	24580
tig00000001	NZ_CP038996.1	99.864	13262	16	2	186711	199971	463044	449784	0.0	24389
tig00000001	NZ_CP038996.1	99.707	13300	37	2	782740	796037	2632174	2618875	0.0	24343
tig00000001	NZ_CP038996.1	98.884	13622	141	8	1890210	1903825	1569456	1583072	0.0	24303
tig00000001	NZ_CP038996.1	98.651	13414	174	7	2228130	2241538	1808579	1821990	0.0	23761
tig00000001	NZ_CP038996.1	99.851	12781	8	4	225705	238481	416971	404198	0.0	23486
tig00000001	NZ_CP038996.1	99.914	12732	10	1	1082705	1095435	2226786	2214055	0.0	23449
tig00000001	NZ_CP038996.1	99.694	12426	37	1	1185101	1197525	855318	867743	0.0	22735
tig00000001	NZ_CP038996.1	97.301	12968	312	26	2616173	2629129	796354	783414	0.0	21974
tig00000001	NZ_CP038996.1	99.298	12116	84	1	174604	186718	476484	464369	0.0	21902
tig00000001	NZ_CP038996.1	96.910	12944	370	20	2616173	2629107	2291387	2304309	0.0	21660
tig00000001	NZ_CP038996.1	99.534	11806	50	4	2354549	2366351	1931967	1943770	0.0	21492
tig00000001	NZ_CP038996.1	99.667	11700	34	4	910750	922446	2505163	2493466	0.0	21385
tig00000001	NZ_CP038996.1	99.991	11452	1	0	2456325	2467776	2064474	2075925	0.0	21143
tig00000001	NZ_CP038996.1	99.912	11387	7	1	1230494	1241880	899037	910420	0.0	20969
tig00000001	NZ_CP038996.1	99.555	11466	48	3	2253472	2264936	1832301	1843764	0.0	20888
tig00000001	NZ_CP038996.1	98.346	11486	178	9	2343079	2354560	1920379	1931856	0.0	20148
tig00000001	NZ_CP038996.1	99.271	10704	72	4	238533	249231	404203	393501	0.0	19330
tig00000001	NZ_CP038996.1	99.932	10362	7	0	1724483	1734844	1404360	1414721	0.0	19097
tig00000001	NZ_CP038996.1	99.254	10315	73	4	392336	402647	234317	224004	0.0	18619
tig00000001	NZ_CP038996.1	98.574	9818	127	11	2388907	2398715	1953473	1963286	0.0	17343
tig00000001	NZ_CP038996.1	99.861	9362	12	1	2027729	2037090	1667708	1677068	0.0	17215
tig00000001	NZ_CP038996.1	99.914	9328	5	2	956865	966191	2455711	2446386	0.0	17178
tig00000001	NZ_CP038996.1	99.957	9279	4	0	1311328	1320606	987875	997153	0.0	17114
tig00000001	NZ_CP038996.1	99.731	9308	24	1	529561	538868	101622	92316	0.0	17049
tig00000001	NZ_CP038996.1	99.834	9027	11	4	2151685	2160709	1734573	1743597	0.0	16584
tig00000001	NZ_CP038996.1	98.754	9233	106	2	297158	306381	346927	337695	0.0	16404
tig00000001	NZ_CP038996.1	95.324	10201	456	20	2181296	2191489	1765229	1775415	0.0	16175
tig00000001	NZ_CP038996.1	98.201	9172	152	10	2242690	2251853	1823136	1832302	0.0	16011
tig00000001	NZ_CP038996.1	99.914	8167	7	0	874570	882736	2541621	2533455	0.0	15043
tig00000001	NZ_CP038996.1	99.900	7968	8	0	948943	956910	2463757	2455790	0.0	14670
tig00000001	NZ_CP038996.1	99.381	7922	48	1	416962	424882	216200	208279	0.0	14356
tig00000001	NZ_CP038996.1	99.282	7517	52	2	2602553	2610068	1993593	2001108	0.0	13581
tig00000001	NZ_CP038996.1	99.526	7379	27	5	450555	457931	180711	173339	0.0	13426
tig00000001	NZ_CP038996.1	99.986	7161	1	0	1431030	1438190	1110470	1117630	0.0	13219
tig00000001	NZ_CP038996.1	99.331	7174	27	3	2060442	2067595	1697700	1704872	0.0	12962
tig00000001	NZ_CP038996.1	98.274	7009	121	0	1175748	1182756	848448	855456	0.0	12273
tig00000001	NZ_CP038996.1	98.906	6855	53	5	2168119	2174954	1750885	1757736	0.0	12224
tig00000001	NZ_CP038996.1	99.684	6641	19	2	2622470	2629109	2011889	2018528	0.0	12146
tig00000001	NZ_CP038996.1	99.894	6592	6	1	219118	225708	424623	418032	0.0	12133
tig00000001	NZ_CP038996.1	99.909	6570	6	0	759435	766004	2665963	2659394	0.0	12100
tig00000001	NZ_CP038996.1	99.013	6684	59	5	1904562	1911241	1583236	1589916	0.0	11971
tig00000001	NZ_CP038996.1	98.573	6728	89	6	1132247	1138971	2000306	1993583	0.0	11886
tig00000001	NZ_CP038996.1	97.796	6397	133	5	93344	99737	549590	543199	0.0	11025
tig00000001	NZ_CP038996.1	99.382	5985	37	0	2175319	2181303	1757730	1763714	0.0	10848
tig00000001	NZ_CP038996.1	98.443	6036	94	0	2191730	2197765	1776604	1782639	0.0	10626
tig00000001	NZ_CP038996.1	98.936	5920	61	2	306378	312295	336631	330712	0.0	10582
tig00000001	NZ_CP038996.1	98.595	5838	82	0	1912301	1918138	1595706	1601543	0.0	10327
tig00000001	NZ_CP038996.1	96.253	6272	202	21	2616173	2622435	2005649	2011896	0.0	10250
tig00000001	NZ_CP038996.1	98.062	5778	110	2	2160702	2166478	1745112	1750888	0.0	10048
tig00000001	NZ_CP038996.1	99.743	5457	12	2	2447844	2453299	2772820	2778275	0.0	9998
tig00000001	NZ_CP038996.1	99.725	5458	12	3	644579	650035	2059665	2054210	0.0	9993
tig00000001	NZ_CP038996.1	99.816	5439	6	4	2037083	2042518	1680094	1685531	0.0	9985
tig00000001	NZ_CP038996.1	99.743	5449	12	2	219152	224599	2772829	2778276	0.0	9984
tig00000001	NZ_CP038996.1	99.652	5464	15	4	219108	224569	2435123	2440584	0.0	9982
tig00000001	NZ_CP038996.1	99.652	5466	11	8	2447853	2453315	2435167	2440627	0.0	9982
tig00000001	NZ_CP038996.1	99.706	5451	12	4	644578	650026	419141	424589	0.0	9974
tig00000001	NZ_CP038996.1	99.597	5462	19	3	219152	224611	2054219	2059679	0.0	9961
tig00000001	NZ_CP038996.1	99.579	5463	19	4	2447853	2453313	424589	419129	0.0	9958
tig00000001	NZ_CP038996.1	99.797	5420	7	4	644609	650026	2440584	2435167	0.0	9945
tig00000001	NZ_CP038996.1	99.797	5418	10	1	971054	976470	2059636	2054219	0.0	9943
tig00000001	NZ_CP038996.1	99.542	5454	21	4	971054	976504	419171	424623	0.0	9930
tig00000001	NZ_CP038996.1	99.705	5418	14	2	971054	976470	2778245	2772829	0.0	9915
tig00000001	NZ_CP038996.1	94.014	6498	383	5	2106159	2112651	2673646	2667150	0.0	9840
tig00000001	NZ_CP038996.1	99.829	5277	9	0	875105	880381	929121	934397	0.0	9696
tig00000001	NZ_CP038996.1	99.811	5278	9	1	1262092	1267369	2541086	2535810	0.0	9690
tig00000001	NZ_CP038996.1	96.907	5593	137	30	2602555	2608132	807763	802192	0.0	9337
tig00000001	NZ_CP038996.1	99.741	5029	8	5	2047192	2052216	1687351	1692378	0.0	9210
tig00000001	NZ_CP038996.1	99.679	4987	15	1	777763	782748	2637233	2632247	0.0	9119
tig00000001	NZ_CP038996.1	99.893	4675	4	1	966309	970983	2446396	2441723	0.0	8604
tig00000001	NZ_CP038996.1	99.976	4255	1	0	1028603	1032857	2381520	2377266	0.0	7853
tig00000001	NZ_CP038996.1	95.601	4888	201	7	2368771	2373655	1948534	1953410	0.0	7823
tig00000001	NZ_CP038996.1	99.711	4152	7	3	2056330	2060477	1693624	1697774	0.0	7596
tig00000001	NZ_CP038996.1	99.683	4102	1	3	646631	650732	2539214	2535125	0.0	7492
tig00000001	NZ_CP038996.1	99.537	4102	7	3	876977	881066	2776224	2772123	0.0	7459
tig00000001	NZ_CP038996.1	99.802	4045	5	3	2144750	2148791	1726636	1730680	0.0	7422
tig00000001	NZ_CP038996.1	99.403	4020	24	0	388327	392346	239800	235781	0.0	7291
tig00000001	NZ_CP038996.1	99.442	3944	22	0	384388	388331	243836	239893	0.0	7162
tig00000001	NZ_CP038996.1	96.392	4240	140	5	334063	338291	270536	266299	0.0	6970
tig00000001	NZ_CP038996.1	99.547	3751	13	3	2013235	2016984	1657951	1661698	0.0	6830
tig00000001	NZ_CP038996.1	99.168	3724	31	0	2610938	2614661	2001936	2005659	0.0	6706
tig00000001	NZ_CP038996.1	88.390	5547	630	11	2115637	2121175	2665963	2660423	0.0	6663
tig00000001	NZ_CP038996.1	98.745	3745	47	0	2610917	2614661	800088	796344	0.0	6656
tig00000001	NZ_CP038996.1	100.000	3480	0	0	2447769	2451248	934472	930993	0.0	6427
tig00000001	NZ_CP038996.1	99.799	3480	7	0	1263965	1267444	2057614	2054135	0.0	6388
tig00000001	NZ_CP038996.1	99.941	3405	2	0	646631	650035	930993	934397	0.0	6277
tig00000001	NZ_CP038996.1	99.941	3405	2	0	2447844	2451248	2535810	2539214	0.0	6277
tig00000001	NZ_CP038996.1	99.971	3396	1	0	973075	976470	930993	934388	0.0	6266
tig00000001	NZ_CP038996.1	99.971	3396	1	0	219152	222547	934388	930993	0.0	6266
tig00000001	NZ_CP038996.1	99.971	3396	1	0	219152	222547	2535819	2539214	0.0	6266
tig00000001	NZ_CP038996.1	99.971	3396	1	0	973075	976470	2539214	2535819	0.0	6266
tig00000001	NZ_CP038996.1	99.765	3405	8	0	876977	880381	2057614	2054210	0.0	6244
tig00000001	NZ_CP038996.1	99.823	3396	6	0	876977	880372	2438562	2435167	0.0	6239
tig00000001	NZ_CP038996.1	99.736	3405	9	0	1263965	1267369	2776224	2772820	0.0	6239
tig00000001	NZ_CP038996.1	99.794	3396	7	0	1263965	1267360	2438562	2435167	0.0	6233
tig00000001	NZ_CP038996.1	99.764	3396	8	0	876977	880372	421194	424589	0.0	6228
tig00000001	NZ_CP038996.1	99.735	3396	9	0	1263965	1267360	421194	424589	0.0	6222
tig00000001	NZ_CP038996.1	96.539	3756	127	3	2610907	2614661	2287644	2291397	0.0	6213
tig00000001	NZ_CP038996.1	99.259	3374	25	0	765998	769371	2659200	2655827	0.0	6093
tig00000001	NZ_CP038996.1	97.541	3578	56	12	170803	174352	479940	476367	0.0	6091
tig00000001	NZ_CP038996.1	99.876	3234	4	0	2018857	2022090	1664026	1667259	0.0	5951
tig00000001	NZ_CP038996.1	97.570	3333	77	3	771729	775061	2647223	2643895	0.0	5703
tig00000001	NZ_CP038996.1	99.472	3028	16	0	412256	415283	219223	216196	0.0	5504
tig00000001	NZ_CP038996.1	99.932	2952	2	0	2138234	2141185	1722018	1724969	0.0	5441
tig00000001	NZ_CP038996.1	99.580	2859	12	0	500102	502960	126150	123292	0.0	5214
tig00000001	NZ_CP038996.1	100.000	2716	0	0	1428326	1431041	1106254	1108969	0.0	5016
tig00000001	NZ_CP038996.1	99.962	2639	1	0	1243400	1246038	911951	914589	0.0	4868
tig00000001	NZ_CP038996.1	99.959	2460	1	0	216682	219141	428600	426141	0.0	4538
tig00000001	NZ_CP038996.1	99.788	2363	5	0	1182756	1185118	838169	840531	0.0	4337
tig00000001	NZ_CP038996.1	99.872	2345	3	0	2071984	2074328	840513	838169	0.0	4314
tig00000001	NZ_CP038996.1	98.432	2423	35	1	775158	777580	2643919	2641500	0.0	4261
tig00000001	NZ_CP038996.1	98.900	2364	24	2	1918134	1920495	1601582	1603945	0.0	4220
tig00000001	NZ_CP038996.1	95.755	2591	101	6	330407	332995	314219	311636	0.0	4167
tig00000001	NZ_CP038996.1	96.660	2455	82	0	100788	103242	542176	539722	0.0	4080
tig00000001	NZ_CP038996.1	98.692	2141	28	0	2289358	2291498	1868163	1870303	0.0	3799
tig00000001	NZ_CP038996.1	99.611	2054	7	1	874821	876874	2059672	2057620	0.0	3747
tig00000001	NZ_CP038996.1	99.611	2054	7	1	2451254	2453306	2539317	2541370	0.0	3747
tig00000001	NZ_CP038996.1	98.620	2101	24	5	874774	876874	2778325	2776230	0.0	3714
tig00000001	NZ_CP038996.1	98.573	2102	24	6	644529	646625	2541417	2539317	0.0	3711
tig00000001	NZ_CP038996.1	99.604	2018	6	2	874858	876874	2440584	2438568	0.0	3681
tig00000001	NZ_CP038996.1	99.603	2017	7	1	971054	973069	2541333	2539317	0.0	3679
tig00000001	NZ_CP038996.1	100.000	1987	0	0	1736359	1738345	1414714	1416700	0.0	3670
tig00000001	NZ_CP038996.1	98.649	2073	23	5	874805	876874	419118	421188	0.0	3668
tig00000001	NZ_CP038996.1	98.695	2069	23	4	222553	224619	2539317	2541383	0.0	3668
tig00000001	NZ_CP038996.1	90.274	2704	261	2	2100554	2103256	2676421	2673719	0.0	3535
tig00000001	NZ_CP038996.1	96.219	2116	76	4	1976863	1978977	1734573	1736685	0.0	3461
tig00000001	NZ_CP038996.1	99.834	1807	1	2	1291580	1293386	2064481	2062677	0.0	3319
tig00000001	NZ_CP038996.1	99.834	1805	3	0	2145799	2147603	2687488	2689292	0.0	3317
tig00000001	NZ_CP038996.1	99.944	1798	1	0	2145803	2147600	960405	958608	0.0	3315
tig00000001	NZ_CP038996.1	99.944	1798	1	0	1291580	1293377	1729487	1727690	0.0	3315
tig00000001	NZ_CP038996.1	99.944	1797	1	0	2484361	2486157	283171	281375	0.0	3314
tig00000001	NZ_CP038996.1	99.560	1819	7	1	1291568	1293386	430401	428584	0.0	3314
tig00000001	NZ_CP038996.1	99.834	1802	3	0	1291580	1293381	2689289	2687488	0.0	3312
tig00000001	NZ_CP038996.1	99.944	1795	1	0	2145803	2147597	283168	281374	0.0	3310
tig00000001	NZ_CP038996.1	99.944	1795	1	0	1291583	1293377	281374	283168	0.0	3310
tig00000001	NZ_CP038996.1	99.889	1798	2	0	2484361	2486158	1456387	1458184	0.0	3310
tig00000001	NZ_CP038996.1	99.889	1799	1	1	2145803	2147601	2062685	2064482	0.0	3310
tig00000001	NZ_CP038996.1	99.889	1797	2	0	1774616	1776412	283171	281375	0.0	3308
tig00000001	NZ_CP038996.1	99.944	1794	1	0	2484364	2486157	960405	958612	0.0	3308
tig00000001	NZ_CP038996.1	99.944	1794	1	0	2484364	2486157	1727690	1729483	0.0	3308
tig00000001	NZ_CP038996.1	99.944	1793	1	0	2484364	2486156	2062685	2064477	0.0	3306
tig00000001	NZ_CP038996.1	99.778	1802	2	2	2145794	2147594	428584	430384	0.0	3304
tig00000001	NZ_CP038996.1	99.944	1792	1	0	2484364	2486155	428593	430384	0.0	3304
tig00000001	NZ_CP038996.1	99.833	1798	3	0	2484359	2486156	1806785	1808582	0.0	3304
tig00000001	NZ_CP038996.1	99.889	1796	1	1	2145800	2147595	1806788	1808582	0.0	3304
tig00000001	NZ_CP038996.1	99.944	1792	1	0	1291585	1293376	1808582	1806791	0.0	3304
tig00000001	NZ_CP038996.1	99.889	1794	2	0	1774619	1776412	960405	958612	0.0	3302
tig00000001	NZ_CP038996.1	99.889	1794	2	0	1291584	1293377	1458183	1456390	0.0	3302
tig00000001	NZ_CP038996.1	99.889	1794	2	0	2145803	2147596	1456390	1458183	0.0	3302
tig00000001	NZ_CP038996.1	99.889	1794	2	0	1774619	1776412	1727690	1729483	0.0	3302
tig00000001	NZ_CP038996.1	99.889	1794	2	0	2484364	2486157	2687492	2689285	0.0	3302
tig00000001	NZ_CP038996.1	99.888	1793	2	0	1774619	1776411	2062685	2064477	0.0	3301
tig00000001	NZ_CP038996.1	99.833	1796	2	1	1774615	1776410	428590	430384	0.0	3299
tig00000001	NZ_CP038996.1	99.888	1792	2	0	1774620	1776411	1806791	1808582	0.0	3299
tig00000001	NZ_CP038996.1	99.722	1801	5	0	1774612	1776412	2687485	2689285	0.0	3299
tig00000001	NZ_CP038996.1	99.944	1770	1	0	2451254	2453023	930890	929121	0.0	3264
tig00000001	NZ_CP038996.1	99.944	1771	0	1	1262092	1263862	2059389	2057620	0.0	3264
tig00000001	NZ_CP038996.1	99.944	1771	0	1	1262092	1263862	2440337	2438568	0.0	3264
tig00000001	NZ_CP038996.1	99.944	1771	0	1	1262092	1263862	2777999	2776230	0.0	3264
tig00000001	NZ_CP038996.1	99.887	1771	1	1	644855	646625	929121	930890	0.0	3258
tig00000001	NZ_CP038996.1	99.831	1772	1	2	1262092	1263862	419418	421188	0.0	3254
tig00000001	NZ_CP038996.1	99.831	1770	3	0	971300	973069	929121	930890	0.0	3253
tig00000001	NZ_CP038996.1	99.774	1771	3	1	222553	224323	930890	929121	0.0	3247
tig00000001	NZ_CP038996.1	99.080	1740	14	1	503987	505724	123300	121561	0.0	3123
tig00000001	NZ_CP038996.1	99.823	1693	1	2	415282	416974	1946854	1948544	0.0	3109
tig00000001	NZ_CP038996.1	99.823	1692	1	2	415279	416970	2329701	2331390	0.0	3107
tig00000001	NZ_CP038996.1	100.000	1678	0	0	415284	416961	2491788	2493465	0.0	3099
tig00000001	NZ_CP038996.1	99.940	1679	1	0	273618	275296	2329704	2331382	0.0	3096
tig00000001	NZ_CP038996.1	99.822	1685	2	1	361640	363324	1946850	1948533	0.0	3094
tig00000001	NZ_CP038996.1	99.940	1678	1	0	273619	275296	1946856	1948533	0.0	3094
tig00000001	NZ_CP038996.1	99.940	1678	1	0	361647	363324	2329705	2331382	0.0	3094
tig00000001	NZ_CP038996.1	99.881	1681	2	0	273616	275296	2491785	2493465	0.0	3094
tig00000001	NZ_CP038996.1	99.940	1678	1	0	361647	363324	2491788	2493465	0.0	3094
tig00000001	NZ_CP038996.1	99.822	1683	2	1	366353	368035	1948533	1946852	0.0	3090
tig00000001	NZ_CP038996.1	99.763	1686	3	1	366353	368038	2331382	2329698	0.0	3090
tig00000001	NZ_CP038996.1	99.881	1678	2	0	366353	368030	2493465	2491788	0.0	3088
tig00000001	NZ_CP038996.1	99.940	1668	1	0	2486153	2487820	2094041	2095708	0.0	3075
tig00000001	NZ_CP038996.1	94.859	1984	74	26	271647	273618	369683	367716	0.0	3073
tig00000001	NZ_CP038996.1	96.727	1833	55	5	2008767	2010596	773300	771470	0.0	3048
tig00000001	NZ_CP038996.1	99.870	1533	1	1	2264927	2266458	391976	393508	0.0	2819
tig00000001	NZ_CP038996.1	99.869	1530	0	2	1228974	1230502	1212958	1214486	0.0	2813
tig00000001	NZ_CP038996.1	99.869	1529	2	0	1582659	1584187	1743591	1745119	0.0	2813
tig00000001	NZ_CP038996.1	99.869	1530	1	1	1228974	1230502	1890048	1888519	0.0	2813
tig00000001	NZ_CP038996.1	99.869	1530	0	2	1530433	1531961	1890049	1888521	0.0	2813
tig00000001	NZ_CP038996.1	99.869	1528	2	0	1228974	1230501	1964806	1963279	0.0	2811
tig00000001	NZ_CP038996.1	99.869	1528	2	0	1530434	1531961	1964807	1963280	0.0	2811
tig00000001	NZ_CP038996.1	99.869	1528	2	0	884118	885645	2533458	2531931	0.0	2811
tig00000001	NZ_CP038996.1	99.739	1533	2	2	1800587	1802119	391983	393513	0.0	2808
tig00000001	NZ_CP038996.1	99.610	1540	2	1	1972128	1973667	547205	548740	0.0	2808
tig00000001	NZ_CP038996.1	99.739	1533	2	2	2054809	2056340	1432542	1434073	0.0	2808
tig00000001	NZ_CP038996.1	99.804	1529	1	2	884114	885641	393509	391982	0.0	2806
tig00000001	NZ_CP038996.1	99.804	1529	1	2	1734840	1736367	586680	585153	0.0	2806
tig00000001	NZ_CP038996.1	99.804	1529	2	1	1530437	1531964	585157	586685	0.0	2806
tig00000001	NZ_CP038996.1	99.804	1529	1	2	2614655	2616182	1664032	1662505	0.0	2806
tig00000001	NZ_CP038996.1	99.804	1529	1	2	1246033	1247560	1745118	1743591	0.0	2806
tig00000001	NZ_CP038996.1	100.000	1519	0	0	2054814	2056332	1888527	1890045	0.0	2806
tig00000001	NZ_CP038996.1	99.804	1529	1	2	2054808	2056335	2463751	2465278	0.0	2806
tig00000001	NZ_CP038996.1	100.000	1518	0	0	1582662	1584179	911954	910437	0.0	2804
tig00000001	NZ_CP038996.1	99.934	1521	1	0	1348375	1349895	1212965	1214485	0.0	2804
tig00000001	NZ_CP038996.1	99.804	1528	2	1	1734833	1736359	1531298	1532825	0.0	2804
tig00000001	NZ_CP038996.1	100.000	1518	0	0	2614657	2616174	1531307	1532824	0.0	2804
tig00000001	NZ_CP038996.1	100.000	1518	0	0	884118	885635	1765232	1763715	0.0	2804
tig00000001	NZ_CP038996.1	99.934	1522	0	1	1348375	1349895	1964800	1963279	0.0	2804
tig00000001	NZ_CP038996.1	100.000	1518	0	0	2054815	2056332	1963286	1964803	0.0	2804
tig00000001	NZ_CP038996.1	99.105	1564	7	1	2166479	2168035	2075926	2077489	0.0	2804
tig00000001	NZ_CP038996.1	100.000	1518	0	0	1530437	1531954	2465275	2463758	0.0	2804
tig00000001	NZ_CP038996.1	100.000	1517	0	0	2166476	2167992	391984	393500	0.0	2802
tig00000001	NZ_CP038996.1	99.934	1521	0	1	2054814	2056333	586676	585156	0.0	2802
tig00000001	NZ_CP038996.1	99.738	1529	4	0	1228965	1230493	724313	725841	0.0	2802
tig00000001	NZ_CP038996.1	99.869	1524	1	1	1734840	1736363	725845	724323	0.0	2802
tig00000001	NZ_CP038996.1	99.934	1521	0	1	2054810	2056330	1117625	1119144	0.0	2802
tig00000001	NZ_CP038996.1	100.000	1517	0	0	2614658	2616174	1214481	1212965	0.0	2802
tig00000001	NZ_CP038996.1	99.545	1539	5	2	1348351	1349888	1434085	1432548	0.0	2802
tig00000001	NZ_CP038996.1	99.869	1524	1	1	1530438	1531960	1532828	1531305	0.0	2802
tig00000001	NZ_CP038996.1	100.000	1517	0	0	2264937	2266453	1678628	1677112	0.0	2802
tig00000001	NZ_CP038996.1	100.000	1517	0	0	1800591	1802107	1763715	1765231	0.0	2802
tig00000001	NZ_CP038996.1	99.803	1526	3	0	1246036	1247561	2077442	2075917	0.0	2802
tig00000001	NZ_CP038996.1	99.804	1527	2	1	2026209	2027734	2164576	2163050	0.0	2802
tig00000001	NZ_CP038996.1	99.934	1520	1	0	873051	874570	2163051	2164570	0.0	2802
tig00000001	NZ_CP038996.1	99.934	1520	1	0	2054811	2056330	2164574	2163055	0.0	2802
tig00000001	NZ_CP038996.1	99.674	1534	2	3	2143229	2144761	2531933	2533464	0.0	2802
tig00000001	NZ_CP038996.1	100.000	1517	0	0	1246039	1247555	2533454	2531938	0.0	2802
tig00000001	NZ_CP038996.1	100.000	1517	0	0	1800591	1802107	2531941	2533457	0.0	2802
tig00000001	NZ_CP038996.1	99.354	1549	5	2	2024011	2025558	302051	303595	0.0	2800
tig00000001	NZ_CP038996.1	99.545	1539	3	1	1174168	1175706	302061	303595	0.0	2800
tig00000001	NZ_CP038996.1	100.000	1516	0	0	873055	874570	585160	586675	0.0	2800
tig00000001	NZ_CP038996.1	100.000	1516	0	0	2054816	2056331	725841	724326	0.0	2800
tig00000001	NZ_CP038996.1	99.869	1523	0	2	1348375	1349895	724328	725850	0.0	2800
